Year,State,Oxycodone / Hydrocodone,Index_x,Drug Type,Deaths Rate Per 100K,Index_y,Drug Sold per 100K
2012,Virginia,Hydrocodone,6234,Synthetic opioids,8.91885,1778,8.84158
2012,Virginia,Oxycodone,6234,Synthetic opioids,8.91885,1761,18.51523
2012,Washington,Hydrocodone,6367,Synthetic opioids,13.688260000000001,1816,10.224960000000001
2012,Washington,Oxycodone,6367,Synthetic opioids,13.688260000000001,1799,19.92204
2012,West Virginia,Hydrocodone,6500,Synthetic opioids,32.00212,1854,24.193839999999998
2012,West Virginia,Oxycodone,6500,Synthetic opioids,32.00212,1837,32.59223
2012,Wisconsin,Hydrocodone,6633,Synthetic opioids,12.22655,1892,8.337480000000001
2012,Wisconsin,Oxycodone,6633,Synthetic opioids,12.22655,1875,21.602510000000002
2012,Wyoming,Hydrocodone,6766,Natural and semi-synthetic opioids,16.75072,1930,11.07858
2012,Wyoming,Oxycodone,6766,Natural and semi-synthetic opioids,16.75072,1913,18.56577
2013,Alabama,Hydrocodone,118,Synthetic opioids,12.7176,31,37.045159999999996
2013,Alabama,Oxycodone,118,Synthetic opioids,12.7176,14,21.10334
2013,Alaska,Hydrocodone,251,Psychostimulants,14.3519,69,9.39149
2013,Alaska,Oxycodone,251,Psychostimulants,14.3519,52,20.32358
2013,Arizona,Hydrocodone,384,Synthetic opioids,18.73763,107,10.35919
2013,Arizona,Oxycodone,384,Synthetic opioids,18.73763,90,32.48752
2013,Arkansas,Hydrocodone,517,Synthetic opioids,11.07125,145,23.56239
2013,Arkansas,Oxycodone,517,Synthetic opioids,11.07125,128,20.08774
2013,California,Hydrocodone,650,Synthetic opioids,11.137939999999999,183,13.60305
2013,California,Oxycodone,650,Synthetic opioids,11.137939999999999,166,11.94668
2013,Colorado,Hydrocodone,783,Synthetic opioids,15.54287,221,7.60425
2013,Colorado,Oxycodone,783,Synthetic opioids,15.54287,204,22.07655
2013,Connecticut,Hydrocodone,916,Synthetic opioids,15.99448,259,4.30323
2013,Connecticut,Oxycodone,916,Synthetic opioids,15.99448,242,28.255190000000002
2013,Delaware,Hydrocodone,1049,Synthetic opioids,18.7293,297,4.2489
2013,Delaware,Oxycodone,1049,Synthetic opioids,18.7293,280,40.745709999999995
2013,Dist. of Columbia,Hydrocodone,1182,Heroin,14.9563,335,1.91097
2013,Dist. of Columbia,Oxycodone,1182,Heroin,14.9563,318,13.56559
2013,Florida,Hydrocodone,1315,Synthetic opioids,12.5629,373,10.61765
2013,Florida,Oxycodone,1315,Synthetic opioids,12.5629,356,21.40905
2013,Georgia,Hydrocodone,1448,Synthetic opioids,10.8204,411,14.979729999999998
2013,Georgia,Oxycodone,1448,Synthetic opioids,10.8204,394,16.73767
2013,Hawaii,Hydrocodone,1581,Psychostimulants,11.00868,449,7.28823
2013,Hawaii,Oxycodone,1581,Psychostimulants,11.00868,432,17.32432
2013,Idaho,Hydrocodone,1714,Psychostimulants,13.35322,487,17.85395
2013,Idaho,Oxycodone,1714,Psychostimulants,13.35322,470,15.66332
2013,Illinois,Hydrocodone,1847,Synthetic opioids,12.104000000000001,525,12.06531
2013,Illinois,Oxycodone,1847,Synthetic opioids,12.104000000000001,508,4.84133
2013,Indiana,Hydrocodone,1980,Synthetic opioids,16.59614,563,21.25282
2013,Indiana,Oxycodone,1980,Synthetic opioids,16.59614,546,17.79726
2013,Iowa,Hydrocodone,2113,Synthetic opioids,9.29295,601,10.22552
2013,Iowa,Oxycodone,2113,Synthetic opioids,9.29295,584,8.5374
2013,Kansas,Hydrocodone,2246,Synthetic opioids,11.95858,639,17.03281
2013,Kansas,Oxycodone,2246,Synthetic opioids,11.95858,622,16.93308
2013,Kentucky,Hydrocodone,2379,Synthetic opioids,23.68489,677,26.4703
2013,Kentucky,Oxycodone,2379,Synthetic opioids,23.68489,660,20.16084
2013,Louisiana,Hydrocodone,2512,Synthetic opioids,17.77182,715,23.68584
2013,Louisiana,Oxycodone,2512,Synthetic opioids,17.77182,698,17.17809
2013,Maine,Hydrocodone,2645,Synthetic opioids,13.24378,753,9.07658
2013,Maine,Oxycodone,2645,Synthetic opioids,13.24378,736,26.570159999999998
2013,Maryland,Hydrocodone,2778,Synthetic opioids,14.59135,791,3.9925800000000002
2013,Maryland,Oxycodone,2778,Synthetic opioids,14.59135,774,25.87927
2013,Massachusetts,Hydrocodone,2911,Synthetic opioids,15.997079999999999,829,3.67242
2013,Massachusetts,Oxycodone,2911,Synthetic opioids,15.997079999999999,812,22.12583
2013,Michigan,Hydrocodone,3044,Synthetic opioids,15.86931,867,20.81288
2013,Michigan,Oxycodone,3044,Synthetic opioids,15.86931,850,13.744079999999999
2013,Minnesota,Hydrocodone,3177,Synthetic opioids,9.60181,905,5.33026
2013,Minnesota,Oxycodone,3177,Synthetic opioids,9.60181,888,12.699530000000001
2013,Mississippi,Hydrocodone,3310,Synthetic opioids,10.83361,943,27.15842
2013,Mississippi,Oxycodone,3310,Synthetic opioids,10.83361,926,13.0107
2013,Missouri,Hydrocodone,3443,Synthetic opioids,17.49288,981,16.56782
2013,Missouri,Oxycodone,3443,Synthetic opioids,17.49288,964,23.7122
2013,Montana,Hydrocodone,3576,Natural and semi-synthetic opioids,14.455720000000001,1019,13.756879999999999
2013,Montana,Oxycodone,3576,Natural and semi-synthetic opioids,14.455720000000001,1002,20.38456
2013,Nebraska,Hydrocodone,3709,Natural and semi-synthetic opioids,6.4709699999999994,1057,9.14323
2013,Nebraska,Oxycodone,3709,Natural and semi-synthetic opioids,6.4709699999999994,1040,8.94386
2013,Nevada,Hydrocodone,3842,Synthetic opioids,21.11879,1095,25.86593
2013,Nevada,Oxycodone,3842,Synthetic opioids,21.11879,1078,31.085379999999997
2013,New Hampshire,Hydrocodone,3975,Synthetic opioids,15.086429999999998,1133,4.5342199999999995
2013,New Hampshire,Oxycodone,3975,Synthetic opioids,15.086429999999998,1116,27.11791
2013,New Jersey,Hydrocodone,4108,Synthetic opioids,14.4943,1171,3.02488
2013,New Jersey,Oxycodone,4108,Synthetic opioids,14.4943,1154,28.9951
2013,New Mexico,Hydrocodone,4241,Synthetic opioids,22.62562,1209,10.00441
2013,New Mexico,Oxycodone,4241,Synthetic opioids,22.62562,1192,21.72735
2013,New York,Hydrocodone,4374,Synthetic opioids,11.3102,1247,5.654780000000001
2013,New York,Oxycodone,4374,Synthetic opioids,11.3102,1230,18.08577
2013,North Carolina,Hydrocodone,4507,Synthetic opioids,12.88676,1285,11.505230000000001
2013,North Carolina,Oxycodone,4507,Synthetic opioids,12.88676,1268,26.28326
2013,North Dakota,Hydrocodone,4639,All drugs,2.8153599999999996,1323,9.13256
2013,North Dakota,Oxycodone,4639,All drugs,2.8153599999999996,1306,11.329939999999999
2013,Ohio,Hydrocodone,4773,Synthetic opioids,20.79259,1361,10.06039
2013,Ohio,Oxycodone,4773,Synthetic opioids,20.79259,1344,22.478070000000002
2013,Oklahoma,Hydrocodone,4906,Synthetic opioids,20.63646,1399,30.427909999999997
2013,Oklahoma,Oxycodone,4906,Synthetic opioids,20.63646,1382,24.50204
2013,Oregon,Hydrocodone,5039,Synthetic opioids,11.32113,1437,13.814210000000001
2013,Oregon,Oxycodone,5039,Synthetic opioids,11.32113,1420,24.75307
2013,Pennsylvania,Hydrocodone,5172,Synthetic opioids,19.39317,1475,8.65784
2013,Pennsylvania,Oxycodone,5172,Synthetic opioids,19.39317,1458,29.192009999999996
2013,Rhode Island,Hydrocodone,5305,Synthetic opioids,22.37492,1513,7.233060000000001
2013,Rhode Island,Oxycodone,5305,Synthetic opioids,22.37492,1496,22.55339
2013,South Carolina,Hydrocodone,5438,Synthetic opioids,12.96856,1551,30.364109999999997
2013,South Carolina,Oxycodone,5438,Synthetic opioids,12.96856,1534,20.270789999999998
2013,South Dakota,Hydrocodone,5571,Natural and semi-synthetic opioids,6.9467300000000005,1589,10.14575
2013,South Dakota,Oxycodone,5571,Natural and semi-synthetic opioids,6.9467300000000005,1572,10.33204
2013,Tennessee,Hydrocodone,5704,Synthetic opioids,18.10127,1627,38.85443
2013,Tennessee,Oxycodone,5704,Synthetic opioids,18.10127,1610,36.49856
2013,Texas,Hydrocodone,5837,Synthetic opioids,9.26407,1665,18.13728
2013,Texas,Oxycodone,5837,Synthetic opioids,9.26407,1648,4.63844
2013,Utah,Hydrocodone,5970,Synthetic opioids,22.06401,1703,11.680539999999999
2013,Utah,Oxycodone,5970,Synthetic opioids,22.06401,1686,25.76604
2013,Vermont,Hydrocodone,6103,Natural and semi-synthetic opioids,15.054260000000001,1741,5.19842
2013,Vermont,Oxycodone,6103,Natural and semi-synthetic opioids,15.054260000000001,1724,18.81361
2013,Virginia,Hydrocodone,6236,Synthetic opioids,10.2361,1779,8.79368
2013,Virginia,Oxycodone,6236,Synthetic opioids,10.2361,1762,18.21569
2013,Washington,Hydrocodone,6369,Synthetic opioids,13.42486,1817,10.085230000000001
2013,Washington,Oxycodone,6369,Synthetic opioids,13.42486,1800,19.589920000000003
2013,West Virginia,Hydrocodone,6502,Synthetic opioids,32.19892,1855,23.24707
2013,West Virginia,Oxycodone,6502,Synthetic opioids,32.19892,1838,32.94355
2013,Wisconsin,Hydrocodone,6635,Synthetic opioids,15.02847,1893,8.22054
2013,Wisconsin,Oxycodone,6635,Synthetic opioids,15.02847,1876,20.27411
2013,Wyoming,Hydrocodone,6768,Natural and semi-synthetic opioids,17.24222,1931,11.0054
2013,Wyoming,Oxycodone,6768,Natural and semi-synthetic opioids,17.24222,1914,19.43565
2014,Alabama,Hydrocodone,120,Synthetic opioids,15.153210000000001,32,26.761609999999997
2014,Alabama,Oxycodone,120,Synthetic opioids,15.153210000000001,15,22.75752
2014,Alaska,Hydrocodone,253,Psychostimulants,16.7585,70,8.981119999999999
2014,Alaska,Oxycodone,253,Psychostimulants,16.7585,53,20.69738
2014,Arizona,Hydrocodone,386,Synthetic opioids,18.16848,108,9.95986
2014,Arizona,Oxycodone,386,Synthetic opioids,18.16848,91,33.07677
2014,Arkansas,Hydrocodone,519,Synthetic opioids,12.55004,146,22.5121
2014,Arkansas,Oxycodone,519,Synthetic opioids,12.55004,129,21.56404
2014,California,Hydrocodone,652,Synthetic opioids,11.102039999999999,184,13.03133
2014,California,Oxycodone,652,Synthetic opioids,11.102039999999999,167,11.45812
2014,Colorado,Hydrocodone,785,Synthetic opioids,16.295270000000002,222,7.12268
2014,Colorado,Oxycodone,785,Synthetic opioids,16.295270000000002,205,21.61937
2014,Connecticut,Hydrocodone,918,Synthetic opioids,17.64104,260,3.86389
2014,Connecticut,Oxycodone,918,Synthetic opioids,17.64104,243,27.17646
2014,Delaware,Hydrocodone,1051,Synthetic opioids,20.9428,298,3.9010599999999998
2014,Delaware,Oxycodone,1051,Synthetic opioids,20.9428,281,38.699690000000004
2014,Dist. of Columbia,Hydrocodone,1184,Heroin,14.228079999999999,336,1.55779
2014,Dist. of Columbia,Oxycodone,1184,Heroin,14.228079999999999,319,12.83371
2014,Florida,Hydrocodone,1317,Synthetic opioids,13.195839999999999,374,9.73875
2014,Florida,Oxycodone,1317,Synthetic opioids,13.195839999999999,357,20.48162
2014,Georgia,Hydrocodone,1450,Synthetic opioids,11.89783,412,13.2256
2014,Georgia,Oxycodone,1450,Synthetic opioids,11.89783,395,17.10302
2014,Hawaii,Hydrocodone,1583,Psychostimulants,10.85275,450,6.9345
2014,Hawaii,Oxycodone,1583,Psychostimulants,10.85275,433,15.43053
2014,Idaho,Hydrocodone,1716,Psychostimulants,13.709710000000001,488,17.46485
2014,Idaho,Oxycodone,1716,Psychostimulants,13.709710000000001,471,16.77056
2014,Illinois,Hydrocodone,1849,Synthetic opioids,13.13,526,11.78423
2014,Illinois,Oxycodone,1849,Synthetic opioids,13.13,509,5.07855
2014,Indiana,Hydrocodone,1982,Synthetic opioids,18.1805,564,17.95664
2014,Indiana,Oxycodone,1982,Synthetic opioids,18.1805,547,16.82455
2014,Iowa,Hydrocodone,2115,Synthetic opioids,8.79579,602,9.983189999999999
2014,Iowa,Oxycodone,2115,Synthetic opioids,8.79579,585,8.64562
2014,Kansas,Hydrocodone,2248,Synthetic opioids,11.73299,640,15.16141
2014,Kansas,Oxycodone,2248,Synthetic opioids,11.73299,623,17.853379999999998
2014,Kentucky,Hydrocodone,2381,Synthetic opioids,24.74589,678,23.42774
2014,Kentucky,Oxycodone,2381,Synthetic opioids,24.74589,661,20.413829999999997
2014,Louisiana,Hydrocodone,2514,Synthetic opioids,16.85828,716,19.36075
2014,Louisiana,Oxycodone,2514,Synthetic opioids,16.85828,699,17.8208
2014,Maine,Hydrocodone,2647,Synthetic opioids,16.8385,754,8.49348
2014,Maine,Oxycodone,2647,Synthetic opioids,16.8385,737,26.15007
2014,Maryland,Hydrocodone,2780,Synthetic opioids,17.394170000000003,792,3.61392
2014,Maryland,Oxycodone,2780,Synthetic opioids,17.394170000000003,775,25.82391
2014,Massachusetts,Hydrocodone,2913,Synthetic opioids,19.04359,830,3.2902099999999996
2014,Massachusetts,Oxycodone,2913,Synthetic opioids,19.04359,813,20.93388
2014,Michigan,Hydrocodone,3046,Synthetic opioids,18.03709,868,20.84969
2014,Michigan,Oxycodone,3046,Synthetic opioids,18.03709,851,14.0856
2014,Minnesota,Hydrocodone,3179,Synthetic opioids,9.59802,906,5.05304
2014,Minnesota,Oxycodone,3179,Synthetic opioids,9.59802,889,13.268820000000002
2014,Mississippi,Hydrocodone,3312,Synthetic opioids,11.64815,944,21.04225
2014,Mississippi,Oxycodone,3312,Synthetic opioids,11.64815,927,13.990210000000001
2014,Missouri,Hydrocodone,3445,Synthetic opioids,18.21461,982,16.29927
2014,Missouri,Oxycodone,3445,Synthetic opioids,18.21461,965,23.261210000000002
2014,Montana,Hydrocodone,3578,Natural and semi-synthetic opioids,12.38263,1020,12.977730000000001
2014,Montana,Oxycodone,3578,Natural and semi-synthetic opioids,12.38263,1003,20.46034
2014,Nebraska,Hydrocodone,3711,Natural and semi-synthetic opioids,7.185339999999999,1058,9.08785
2014,Nebraska,Oxycodone,3711,Natural and semi-synthetic opioids,7.185339999999999,1041,9.29268
2014,Nevada,Hydrocodone,3844,Synthetic opioids,18.4096,1096,21.11606
2014,Nevada,Oxycodone,3844,Synthetic opioids,18.4096,1079,28.95706
2014,New Hampshire,Hydrocodone,3977,Synthetic opioids,26.212529999999997,1134,4.2199
2014,New Hampshire,Oxycodone,3977,Synthetic opioids,26.212529999999997,1117,27.924640000000004
2014,New Jersey,Hydrocodone,4110,Synthetic opioids,14.01723,1172,2.66293
2014,New Jersey,Oxycodone,4110,Synthetic opioids,14.01723,1155,28.93259
2014,New Mexico,Hydrocodone,4243,Synthetic opioids,27.2892,1210,9.28725
2014,New Mexico,Oxycodone,4243,Synthetic opioids,27.2892,1193,22.78827
2014,New York,Hydrocodone,4376,Synthetic opioids,11.3047,1248,4.769080000000001
2014,New York,Oxycodone,4376,Synthetic opioids,11.3047,1231,18.13539
2014,North Carolina,Hydrocodone,4509,Synthetic opioids,13.80459,1286,10.68988
2014,North Carolina,Oxycodone,4509,Synthetic opioids,13.80459,1269,26.915129999999998
2014,North Dakota,Hydrocodone,4642,All opioids,6.26278,1324,9.2129
2014,North Dakota,Oxycodone,4642,All opioids,6.26278,1307,11.57425
2014,Ohio,Hydrocodone,4775,Synthetic opioids,24.63635,1362,9.4469
2014,Ohio,Oxycodone,4775,Synthetic opioids,24.63635,1345,21.42931
2014,Oklahoma,Hydrocodone,4908,Synthetic opioids,20.34658,1400,25.19458
2014,Oklahoma,Oxycodone,4908,Synthetic opioids,20.34658,1383,26.387659999999997
2014,Oregon,Hydrocodone,5041,Synthetic opioids,12.848310000000001,1438,14.51239
2014,Oregon,Oxycodone,5041,Synthetic opioids,12.848310000000001,1421,24.467660000000002
2014,Pennsylvania,Hydrocodone,5174,Synthetic opioids,21.90209,1476,7.87898
2014,Pennsylvania,Oxycodone,5174,Synthetic opioids,21.90209,1459,29.36153
2014,Rhode Island,Hydrocodone,5307,Synthetic opioids,23.35008,1514,6.26556
2014,Rhode Island,Oxycodone,5307,Synthetic opioids,23.35008,1497,20.57351
2014,South Carolina,Hydrocodone,5440,Synthetic opioids,14.43585,1552,23.55266
2014,South Carolina,Oxycodone,5440,Synthetic opioids,14.43585,1535,21.47402
2014,South Dakota,Hydrocodone,5573,Natural and semi-synthetic opioids,7.795160000000001,1590,10.20633
2014,South Dakota,Oxycodone,5573,Natural and semi-synthetic opioids,7.795160000000001,1573,12.786539999999999
2014,Tennessee,Hydrocodone,5706,Synthetic opioids,19.51426,1628,28.66317
2014,Tennessee,Oxycodone,5706,Synthetic opioids,19.51426,1611,35.664640000000006
2014,Texas,Hydrocodone,5839,Synthetic opioids,9.683069999999999,1666,16.06108
2014,Texas,Oxycodone,5839,Synthetic opioids,9.683069999999999,1649,4.75988
2014,Utah,Hydrocodone,5972,Synthetic opioids,22.429570000000002,1704,11.05294
2014,Utah,Oxycodone,5972,Synthetic opioids,22.429570000000002,1687,26.70849
2014,Vermont,Hydrocodone,6105,Synthetic opioids,13.94444,1742,4.69465
2014,Vermont,Oxycodone,6105,Synthetic opioids,13.94444,1725,18.76377
2014,Virginia,Hydrocodone,6238,Synthetic opioids,11.71347,1780,7.878430000000001
2014,Virginia,Oxycodone,6238,Synthetic opioids,11.71347,1763,18.58697
2014,Washington,Hydrocodone,6371,Synthetic opioids,13.27635,1818,9.94261
2014,Washington,Oxycodone,6371,Synthetic opioids,13.27635,1801,19.93835
2014,West Virginia,Hydrocodone,6504,Synthetic opioids,35.50521,1856,21.14334
2014,West Virginia,Oxycodone,6504,Synthetic opioids,35.50521,1839,33.42824
2014,Wisconsin,Hydrocodone,6637,Synthetic opioids,15.064789999999999,1894,7.87511
2014,Wisconsin,Oxycodone,6637,Synthetic opioids,15.064789999999999,1877,20.44673
2014,Wyoming,Hydrocodone,6770,Natural and semi-synthetic opioids,19.38225,1932,10.85109
2014,Wyoming,Oxycodone,6770,Natural and semi-synthetic opioids,19.38225,1915,20.63788
2015,Alabama,Hydrocodone,122,Synthetic opioids,15.66395,33,24.38306
2015,Alabama,Oxycodone,122,Synthetic opioids,15.66395,16,23.42426
2015,Alaska,Hydrocodone,255,Psychostimulants,15.9606,71,8.13675
2015,Alaska,Oxycodone,255,Psychostimulants,15.9606,54,21.49059
2015,Arizona,Hydrocodone,388,Synthetic opioids,19.01605,109,7.986160000000001
2015,Arizona,Oxycodone,388,Synthetic opioids,19.01605,92,32.38275
2015,Arkansas,Hydrocodone,521,Synthetic opioids,13.84544,147,20.24267
2015,Arkansas,Oxycodone,521,Synthetic opioids,13.84544,130,22.946479999999998
2015,California,Hydrocodone,654,Synthetic opioids,11.32192,185,11.95722
2015,California,Oxycodone,654,Synthetic opioids,11.32192,168,11.292110000000001
2015,Colorado,Hydrocodone,787,Synthetic opioids,15.368039999999999,223,6.33371
2015,Colorado,Oxycodone,787,Synthetic opioids,15.368039999999999,206,21.38307
2015,Connecticut,Hydrocodone,920,Synthetic opioids,22.06563,261,3.18985
2015,Connecticut,Oxycodone,920,Synthetic opioids,22.06563,244,25.22296
2015,Delaware,Hydrocodone,1053,Synthetic opioids,21.9747,299,3.41764
2015,Delaware,Oxycodone,1053,Synthetic opioids,21.9747,282,35.54891
2015,Dist. of Columbia,Hydrocodone,1186,Synthetic opioids,18.55113,337,1.2769700000000002
2015,Dist. of Columbia,Oxycodone,1186,Synthetic opioids,18.55113,320,12.272260000000001
2015,Florida,Hydrocodone,1319,Synthetic opioids,16.2362,375,8.66725
2015,Florida,Oxycodone,1319,Synthetic opioids,16.2362,358,20.83577
2015,Georgia,Hydrocodone,1452,Synthetic opioids,12.679739999999999,413,11.90841
2015,Georgia,Oxycodone,1452,Synthetic opioids,12.679739999999999,396,18.353679999999997
2015,Hawaii,Hydrocodone,1585,Psychostimulants,11.32814,451,6.21934
2015,Hawaii,Oxycodone,1585,Psychostimulants,11.32814,434,15.16821
2015,Idaho,Hydrocodone,1718,Psychostimulants,14.19405,489,16.48161
2015,Idaho,Oxycodone,1718,Psychostimulants,14.19405,472,17.012529999999998
2015,Illinois,Hydrocodone,1851,Synthetic opioids,14.09252,527,11.10835
2015,Illinois,Oxycodone,1851,Synthetic opioids,14.09252,510,5.4205
2015,Indiana,Hydrocodone,1984,Synthetic opioids,19.49452,565,16.7106
2015,Indiana,Oxycodone,1984,Synthetic opioids,19.49452,548,16.78305
2015,Iowa,Hydrocodone,2117,Synthetic opioids,10.27635,603,9.34549
2015,Iowa,Oxycodone,2117,Synthetic opioids,10.27635,586,8.599269999999999
2015,Kansas,Hydrocodone,2250,Synthetic opioids,11.83574,641,13.45245
2015,Kansas,Oxycodone,2250,Synthetic opioids,11.83574,624,18.73301
2015,Kentucky,Hydrocodone,2383,Synthetic opioids,29.90666,679,21.39248
2015,Kentucky,Oxycodone,2383,Synthetic opioids,29.90666,662,20.59893
2015,Louisiana,Hydrocodone,2516,Synthetic opioids,19.03854,717,16.99057
2015,Louisiana,Oxycodone,2516,Synthetic opioids,19.03854,700,18.611929999999997
2015,Maine,Hydrocodone,2649,Synthetic opioids,21.15717,755,7.572080000000001
2015,Maine,Oxycodone,2649,Synthetic opioids,21.15717,738,24.749370000000003
2015,Maryland,Hydrocodone,2782,Synthetic opioids,20.87227,793,3.07563
2015,Maryland,Oxycodone,2782,Synthetic opioids,20.87227,776,25.638679999999997
2015,Massachusetts,Hydrocodone,2915,Synthetic opioids,25.66535,831,2.6305
2015,Massachusetts,Oxycodone,2915,Synthetic opioids,25.66535,814,19.80057
2015,Michigan,Hydrocodone,3048,Synthetic opioids,20.35412,869,19.22389
2015,Michigan,Oxycodone,3048,Synthetic opioids,20.35412,852,14.49915
2015,Minnesota,Hydrocodone,3181,Synthetic opioids,10.64702,907,4.58704
2015,Minnesota,Oxycodone,3181,Synthetic opioids,10.64702,890,13.15417
2015,Mississippi,Hydrocodone,3314,Synthetic opioids,12.34483,945,19.14791
2015,Mississippi,Oxycodone,3314,Synthetic opioids,12.34483,928,14.95558
2015,Missouri,Hydrocodone,3447,Synthetic opioids,17.89408,983,14.164079999999998
2015,Missouri,Oxycodone,3447,Synthetic opioids,17.89408,966,22.80034
2015,Montana,Hydrocodone,3580,Psychostimulants,13.833160000000001,1021,12.32678
2015,Montana,Oxycodone,3580,Psychostimulants,13.833160000000001,1004,20.38339
2015,Nebraska,Hydrocodone,3713,Psychostimulants,6.94548,1059,8.53837
2015,Nebraska,Oxycodone,3713,Psychostimulants,6.94548,1042,9.66823
2015,Nevada,Hydrocodone,3846,Synthetic opioids,20.36617,1097,16.77744
2015,Nevada,Oxycodone,3846,Synthetic opioids,20.36617,1080,29.5921
2015,New Hampshire,Hydrocodone,3979,Synthetic opioids,34.31955,1135,3.72215
2015,New Hampshire,Oxycodone,3979,Synthetic opioids,34.31955,1118,25.99308
2015,New Jersey,Hydrocodone,4112,Synthetic opioids,16.33507,1173,2.16577
2015,New Jersey,Oxycodone,4112,Synthetic opioids,16.33507,1156,28.66021
2015,New Mexico,Hydrocodone,4245,Synthetic opioids,25.31065,1211,8.66359
2015,New Mexico,Oxycodone,4245,Synthetic opioids,25.31065,1194,22.98405
2015,New York,Hydrocodone,4378,Synthetic opioids,13.582310000000001,1249,4.60069
2015,New York,Oxycodone,4378,Synthetic opioids,13.582310000000001,1232,18.985670000000002
2015,North Carolina,Hydrocodone,4511,Synthetic opioids,15.792829999999999,1287,9.98592
2015,North Carolina,Oxycodone,4511,Synthetic opioids,15.792829999999999,1270,27.77559
2015,North Dakota,Hydrocodone,4644,All opioids,8.5971,1325,8.58024
2015,North Dakota,Oxycodone,4644,All opioids,8.5971,1308,11.78698
2015,Ohio,Hydrocodone,4777,Synthetic opioids,29.91183,1363,8.47466
2015,Ohio,Oxycodone,4777,Synthetic opioids,29.91183,1346,20.76688
2015,Oklahoma,Hydrocodone,4910,Synthetic opioids,19.00473,1401,22.50822
2015,Oklahoma,Oxycodone,4910,Synthetic opioids,19.00473,1384,26.85235
2015,Oregon,Hydrocodone,5043,Synthetic opioids,12.04752,1439,12.41863
2015,Oregon,Oxycodone,5043,Synthetic opioids,12.04752,1422,23.62319
2015,Pennsylvania,Hydrocodone,5176,Synthetic opioids,26.32732,1477,6.98498
2015,Pennsylvania,Oxycodone,5176,Synthetic opioids,26.32732,1460,29.41568
2015,Rhode Island,Hydrocodone,5309,Synthetic opioids,28.18417,1515,5.41541
2015,Rhode Island,Oxycodone,5309,Synthetic opioids,28.18417,1498,19.933970000000002
2015,South Carolina,Hydrocodone,5442,Synthetic opioids,15.65489,1553,14.54103
2015,South Carolina,Oxycodone,5442,Synthetic opioids,15.65489,1536,22.68872
2015,South Dakota,Hydrocodone,5575,All opioids,8.35713,1591,9.75071
2015,South Dakota,Oxycodone,5575,All opioids,8.35713,1574,13.173570000000002
2015,Tennessee,Hydrocodone,5708,Synthetic opioids,22.15708,1629,18.80375
2015,Tennessee,Oxycodone,5708,Synthetic opioids,22.15708,1612,34.53415
2015,Texas,Hydrocodone,5841,Synthetic opioids,9.40134,1667,12.13974
2015,Texas,Oxycodone,5841,Synthetic opioids,9.40134,1650,5.17627
2015,Utah,Hydrocodone,5974,Synthetic opioids,23.37732,1705,10.28197
2015,Utah,Oxycodone,5974,Synthetic opioids,23.37732,1688,27.541179999999997
2015,Vermont,Hydrocodone,6107,Synthetic opioids,16.69785,1743,4.22524
2015,Vermont,Oxycodone,6107,Synthetic opioids,16.69785,1726,17.70536
2015,Virginia,Hydrocodone,6240,Synthetic opioids,12.360389999999999,1781,6.960780000000001
2015,Virginia,Oxycodone,6240,Synthetic opioids,12.360389999999999,1764,18.42387
2015,Washington,Hydrocodone,6373,Synthetic opioids,14.74169,1819,9.47091
2015,Washington,Oxycodone,6373,Synthetic opioids,14.74169,1802,20.33687
2015,West Virginia,Hydrocodone,6506,Synthetic opioids,41.49358,1857,18.2945
2015,West Virginia,Oxycodone,6506,Synthetic opioids,41.49358,1840,29.43845
2015,Wisconsin,Hydrocodone,6639,Synthetic opioids,15.47194,1895,7.2159699999999996
2015,Wisconsin,Oxycodone,6639,Synthetic opioids,15.47194,1878,20.5476
2015,Wyoming,Hydrocodone,6772,Natural and semi-synthetic opioids,16.445420000000002,1933,10.503960000000001
2015,Wyoming,Oxycodone,6772,Natural and semi-synthetic opioids,16.445420000000002,1916,21.83413
2016,Alabama,Hydrocodone,124,Synthetic opioids,16.207539999999998,34,23.023239999999998
2016,Alabama,Oxycodone,124,Synthetic opioids,16.207539999999998,17,22.23861
2016,Alaska,Hydrocodone,257,Psychostimulants,16.83312,72,7.438680000000001
2016,Alaska,Oxycodone,257,Psychostimulants,16.83312,55,21.16648
2016,Arizona,Hydrocodone,390,Synthetic opioids,20.26972,110,7.32528
2016,Arizona,Oxycodone,390,Synthetic opioids,20.26972,93,30.752840000000003
2016,Arkansas,Hydrocodone,523,Synthetic opioids,13.991710000000001,148,19.642210000000002
2016,Arkansas,Oxycodone,523,Synthetic opioids,13.991710000000001,131,21.7345
2016,California,Hydrocodone,656,Synthetic opioids,11.221789999999999,186,10.921610000000001
2016,California,Oxycodone,656,Synthetic opioids,11.221789999999999,169,10.49034
2016,Colorado,Hydrocodone,789,Synthetic opioids,16.58077,224,5.75745
2016,Colorado,Oxycodone,789,Synthetic opioids,16.58077,207,20.00624
2016,Connecticut,Hydrocodone,922,Synthetic opioids,27.391370000000002,262,2.70456
2016,Connecticut,Oxycodone,922,Synthetic opioids,27.391370000000002,245,22.0836
2016,Delaware,Hydrocodone,1055,Synthetic opioids,30.78193,300,3.10607
2016,Delaware,Oxycodone,1055,Synthetic opioids,30.78193,283,33.72506
2016,Dist. of Columbia,Hydrocodone,1188,Synthetic opioids,38.80002,338,1.14269
