Index,Fips,Location,Oxycodone / Hydrocodone,TimeFrame,Data Type,Data,MOE
1534,45,South Carolina,Oxycodone,2013,"Rate per 100,000",20.27079,
1535,45,South Carolina,Oxycodone,2014,"Rate per 100,000",21.47402,
1536,45,South Carolina,Oxycodone,2015,"Rate per 100,000",22.68872,
1537,45,South Carolina,Oxycodone,2016,"Rate per 100,000",22.29564,
1538,45,South Carolina,Hydrocodone,2000,"Rate per 100,000",6.40119,
1539,45,South Carolina,Hydrocodone,2001,"Rate per 100,000",6.26438,
1540,45,South Carolina,Hydrocodone,2002,"Rate per 100,000",9.0924,
1541,45,South Carolina,Hydrocodone,2003,"Rate per 100,000",11.20031,
1542,45,South Carolina,Hydrocodone,2004,"Rate per 100,000",11.92901,
1543,45,South Carolina,Hydrocodone,2005,"Rate per 100,000",12.44501,
1544,45,South Carolina,Hydrocodone,2006,"Rate per 100,000",14.84452,
1545,45,South Carolina,Hydrocodone,2007,"Rate per 100,000",27.68655,
1546,45,South Carolina,Hydrocodone,2008,"Rate per 100,000",19.88219,
1547,45,South Carolina,Hydrocodone,2009,"Rate per 100,000",27.34218,
1548,45,South Carolina,Hydrocodone,2010,"Rate per 100,000",25.25924,
1549,45,South Carolina,Hydrocodone,2011,"Rate per 100,000",27.33524,
1550,45,South Carolina,Hydrocodone,2012,"Rate per 100,000",29.34026,
1551,45,South Carolina,Hydrocodone,2013,"Rate per 100,000",30.36411,
1552,45,South Carolina,Hydrocodone,2014,"Rate per 100,000",23.55266,
1553,45,South Carolina,Hydrocodone,2015,"Rate per 100,000",14.54103,
1554,45,South Carolina,Hydrocodone,2016,"Rate per 100,000",13.35433,
1555,45,South Carolina,Oxycodone,2017,"Rate per 100,000",20.21111,
1556,45,South Carolina,Hydrocodone,2017,"Rate per 100,000",11.82089,
1557,45,South Carolina,Oxycodone,2018,"Rate per 100,000",16.74061,
1558,45,South Carolina,Hydrocodone,2018,"Rate per 100,000",9.86662,
1559,46,South Dakota,Oxycodone,2000,"Rate per 100,000",2.9747,
1560,46,South Dakota,Oxycodone,2001,"Rate per 100,000",3.82713,
1561,46,South Dakota,Oxycodone,2002,"Rate per 100,000",4.98332,
1562,46,South Dakota,Oxycodone,2003,"Rate per 100,000",6.71685,
1563,46,South Dakota,Oxycodone,2004,"Rate per 100,000",7.28467,
1564,46,South Dakota,Oxycodone,2005,"Rate per 100,000",7.82744,
1565,46,South Dakota,Oxycodone,2006,"Rate per 100,000",9.53847,
1566,46,South Dakota,Oxycodone,2007,"Rate per 100,000",10.7997,
1567,46,South Dakota,Oxycodone,2008,"Rate per 100,000",10.8723,
1568,46,South Dakota,Oxycodone,2009,"Rate per 100,000",11.59902,
1569,46,South Dakota,Oxycodone,2010,"Rate per 100,000",10.73588,
1570,46,South Dakota,Oxycodone,2011,"Rate per 100,000",10.99204,
1571,46,South Dakota,Oxycodone,2012,"Rate per 100,000",10.48712,
1572,46,South Dakota,Oxycodone,2013,"Rate per 100,000",10.33204,
1573,46,South Dakota,Oxycodone,2014,"Rate per 100,000",12.78654,
1574,46,South Dakota,Oxycodone,2015,"Rate per 100,000",13.17357,
1575,46,South Dakota,Oxycodone,2016,"Rate per 100,000",10.4229,
1576,46,South Dakota,Hydrocodone,2000,"Rate per 100,000",2.05734,
1577,46,South Dakota,Hydrocodone,2001,"Rate per 100,000",2.55,
1578,46,South Dakota,Hydrocodone,2002,"Rate per 100,000",3.23773,
1579,46,South Dakota,Hydrocodone,2003,"Rate per 100,000",4.0939,
1580,46,South Dakota,Hydrocodone,2004,"Rate per 100,000",4.53224,
1581,46,South Dakota,Hydrocodone,2005,"Rate per 100,000",5.109,
1582,46,South Dakota,Hydrocodone,2006,"Rate per 100,000",6.36806,
1583,46,South Dakota,Hydrocodone,2007,"Rate per 100,000",6.66556,
1584,46,South Dakota,Hydrocodone,2008,"Rate per 100,000",8.36261,
1585,46,South Dakota,Hydrocodone,2009,"Rate per 100,000",9.13046,
1586,46,South Dakota,Hydrocodone,2010,"Rate per 100,000",8.91543,
1587,46,South Dakota,Hydrocodone,2011,"Rate per 100,000",10.10832,
1588,46,South Dakota,Hydrocodone,2012,"Rate per 100,000",9.72385,
1589,46,South Dakota,Hydrocodone,2013,"Rate per 100,000",10.14575,
1590,46,South Dakota,Hydrocodone,2014,"Rate per 100,000",10.20633,
1591,46,South Dakota,Hydrocodone,2015,"Rate per 100,000",9.75071,
1592,46,South Dakota,Hydrocodone,2016,"Rate per 100,000",8.56133,
1593,46,South Dakota,Oxycodone,2017,"Rate per 100,000",8.4673,
1594,46,South Dakota,Hydrocodone,2017,"Rate per 100,000",7.25861,
1595,46,South Dakota,Oxycodone,2018,"Rate per 100,000",6.95688,
1596,46,South Dakota,Hydrocodone,2018,"Rate per 100,000",5.87486,
1597,47,Tennessee,Oxycodone,2000,"Rate per 100,000",5.49128,
1598,47,Tennessee,Oxycodone,2001,"Rate per 100,000",8.83769,
1599,47,Tennessee,Oxycodone,2002,"Rate per 100,000",11.11225,
1600,47,Tennessee,Oxycodone,2003,"Rate per 100,000",14.44592,
1601,47,Tennessee,Oxycodone,2004,"Rate per 100,000",17.3049,
1602,47,Tennessee,Oxycodone,2005,"Rate per 100,000",18.3126,
1603,47,Tennessee,Oxycodone,2006,"Rate per 100,000",22.22696,
1604,47,Tennessee,Oxycodone,2007,"Rate per 100,000",25.31596,
1605,47,Tennessee,Oxycodone,2008,"Rate per 100,000",27.49269,
1606,47,Tennessee,Oxycodone,2009,"Rate per 100,000",31.61004,
1607,47,Tennessee,Oxycodone,2010,"Rate per 100,000",33.60163,
1608,47,Tennessee,Oxycodone,2011,"Rate per 100,000",37.24084,
1609,47,Tennessee,Oxycodone,2012,"Rate per 100,000",39.5959,
1610,47,Tennessee,Oxycodone,2013,"Rate per 100,000",36.49856,
1611,47,Tennessee,Oxycodone,2014,"Rate per 100,000",35.66464,
1612,47,Tennessee,Oxycodone,2015,"Rate per 100,000",34.53415,
1613,47,Tennessee,Oxycodone,2016,"Rate per 100,000",32.35818,
1614,47,Tennessee,Hydrocodone,2000,"Rate per 100,000",8.31716,
1615,47,Tennessee,Hydrocodone,2001,"Rate per 100,000",9.20507,
1616,47,Tennessee,Hydrocodone,2002,"Rate per 100,000",12.00472,
1617,47,Tennessee,Hydrocodone,2003,"Rate per 100,000",15.22501,
1618,47,Tennessee,Hydrocodone,2004,"Rate per 100,000",17.65478,
1619,47,Tennessee,Hydrocodone,2005,"Rate per 100,000",20.3383,
1620,47,Tennessee,Hydrocodone,2006,"Rate per 100,000",25.87243,
1621,47,Tennessee,Hydrocodone,2007,"Rate per 100,000",34.46798,
1622,47,Tennessee,Hydrocodone,2008,"Rate per 100,000",33.18016,
1623,47,Tennessee,Hydrocodone,2009,"Rate per 100,000",42.27622,
1624,47,Tennessee,Hydrocodone,2010,"Rate per 100,000",35.47165,
1625,47,Tennessee,Hydrocodone,2011,"Rate per 100,000",32.94752,
1626,47,Tennessee,Hydrocodone,2012,"Rate per 100,000",38.0767,
1627,47,Tennessee,Hydrocodone,2013,"Rate per 100,000",38.85443,
1628,47,Tennessee,Hydrocodone,2014,"Rate per 100,000",28.66317,
1629,47,Tennessee,Hydrocodone,2015,"Rate per 100,000",18.80375,
1630,47,Tennessee,Hydrocodone,2016,"Rate per 100,000",17.28306,
1631,47,Tennessee,Oxycodone,2017,"Rate per 100,000",29.16946,
1632,47,Tennessee,Hydrocodone,2017,"Rate per 100,000",15.13481,
1633,47,Tennessee,Oxycodone,2018,"Rate per 100,000",25.19459,
1634,47,Tennessee,Hydrocodone,2018,"Rate per 100,000",13.02124,
1635,48,Texas,Oxycodone,2000,"Rate per 100,000",2.49553,
1636,48,Texas,Oxycodone,2001,"Rate per 100,000",3.53445,
1637,48,Texas,Oxycodone,2002,"Rate per 100,000",3.90503,
1638,48,Texas,Oxycodone,2003,"Rate per 100,000",4.33016,
1639,48,Texas,Oxycodone,2004,"Rate per 100,000",4.29917,
1640,48,Texas,Oxycodone,2005,"Rate per 100,000",4.05421,
1641,48,Texas,Oxycodone,2006,"Rate per 100,000",4.42268,
1642,48,Texas,Oxycodone,2007,"Rate per 100,000",5.53613,
1643,48,Texas,Oxycodone,2008,"Rate per 100,000",4.93557,
1644,48,Texas,Oxycodone,2009,"Rate per 100,000",5.10751,
1645,48,Texas,Oxycodone,2010,"Rate per 100,000",4.46402,
1646,48,Texas,Oxycodone,2011,"Rate per 100,000",4.66946,
1647,48,Texas,Oxycodone,2012,"Rate per 100,000",4.75137,
1648,48,Texas,Oxycodone,2013,"Rate per 100,000",4.63844,
1649,48,Texas,Oxycodone,2014,"Rate per 100,000",4.75988,
1650,48,Texas,Oxycodone,2015,"Rate per 100,000",5.17627,
1651,48,Texas,Oxycodone,2016,"Rate per 100,000",5.32925,
1652,48,Texas,Hydrocodone,2000,"Rate per 100,000",7.18751,
1653,48,Texas,Hydrocodone,2001,"Rate per 100,000",8.33246,
1654,48,Texas,Hydrocodone,2002,"Rate per 100,000",9.63631,
1655,48,Texas,Hydrocodone,2003,"Rate per 100,000",10.93883,
1656,48,Texas,Hydrocodone,2004,"Rate per 100,000",11.87407,
1657,48,Texas,Hydrocodone,2005,"Rate per 100,000",12.86119,
1658,48,Texas,Hydrocodone,2006,"Rate per 100,000",14.69437,
1659,48,Texas,Hydrocodone,2007,"Rate per 100,000",17.69962,
1660,48,Texas,Hydrocodone,2008,"Rate per 100,000",17.86101,
1661,48,Texas,Hydrocodone,2009,"Rate per 100,000",19.29039,
1662,48,Texas,Hydrocodone,2010,"Rate per 100,000",16.88776,
1663,48,Texas,Hydrocodone,2011,"Rate per 100,000",18.69558,
1664,48,Texas,Hydrocodone,2012,"Rate per 100,000",17.89868,
1665,48,Texas,Hydrocodone,2013,"Rate per 100,000",18.13728,
1666,48,Texas,Hydrocodone,2014,"Rate per 100,000",16.06108,
1667,48,Texas,Hydrocodone,2015,"Rate per 100,000",12.13974,
1668,48,Texas,Hydrocodone,2016,"Rate per 100,000",11.47189,
1669,48,Texas,Oxycodone,2017,"Rate per 100,000",5.2665,
1670,48,Texas,Hydrocodone,2017,"Rate per 100,000",10.427,
1671,48,Texas,Oxycodone,2018,"Rate per 100,000",4.73784,
1672,48,Texas,Hydrocodone,2018,"Rate per 100,000",9.2714,
1673,49,Utah,Oxycodone,2000,"Rate per 100,000",4.93778,
1674,49,Utah,Oxycodone,2001,"Rate per 100,000",7.50745,
1675,49,Utah,Oxycodone,2002,"Rate per 100,000",9.8043,
1676,49,Utah,Oxycodone,2003,"Rate per 100,000",12.11612,
1677,49,Utah,Oxycodone,2004,"Rate per 100,000",14.61436,
1678,49,Utah,Oxycodone,2005,"Rate per 100,000",16.9516,
1679,49,Utah,Oxycodone,2006,"Rate per 100,000",21.33362,
1680,49,Utah,Oxycodone,2007,"Rate per 100,000",25.13781,
1681,49,Utah,Oxycodone,2008,"Rate per 100,000",25.99313,
1682,49,Utah,Oxycodone,2009,"Rate per 100,000",27.27,
1683,49,Utah,Oxycodone,2010,"Rate per 100,000",22.99598,
1684,49,Utah,Oxycodone,2011,"Rate per 100,000",23.38377,
1685,49,Utah,Oxycodone,2012,"Rate per 100,000",25.2469,
1686,49,Utah,Oxycodone,2013,"Rate per 100,000",25.76604,
1687,49,Utah,Oxycodone,2014,"Rate per 100,000",26.70849,
1688,49,Utah,Oxycodone,2015,"Rate per 100,000",27.54118,
1689,49,Utah,Oxycodone,2016,"Rate per 100,000",27.08409,
1690,49,Utah,Hydrocodone,2000,"Rate per 100,000",5.75694,
1691,49,Utah,Hydrocodone,2001,"Rate per 100,000",6.43133,
1692,49,Utah,Hydrocodone,2002,"Rate per 100,000",8.12246,
1693,49,Utah,Hydrocodone,2003,"Rate per 100,000",9.76671,
1694,49,Utah,Hydrocodone,2004,"Rate per 100,000",10.77179,
1695,49,Utah,Hydrocodone,2005,"Rate per 100,000",11.68626,
1696,49,Utah,Hydrocodone,2006,"Rate per 100,000",12.30714,
1697,49,Utah,Hydrocodone,2007,"Rate per 100,000",12.37553,
1698,49,Utah,Hydrocodone,2008,"Rate per 100,000",12.68226,
1699,49,Utah,Hydrocodone,2009,"Rate per 100,000",13.30665,
1700,49,Utah,Hydrocodone,2010,"Rate per 100,000",11.62751,
1701,49,Utah,Hydrocodone,2011,"Rate per 100,000",12.21804,
1702,49,Utah,Hydrocodone,2012,"Rate per 100,000",11.70387,
1703,49,Utah,Hydrocodone,2013,"Rate per 100,000",11.68054,
1704,49,Utah,Hydrocodone,2014,"Rate per 100,000",11.05294,
1705,49,Utah,Hydrocodone,2015,"Rate per 100,000",10.28197,
1706,49,Utah,Hydrocodone,2016,"Rate per 100,000",9.44407,
1707,49,Utah,Oxycodone,2017,"Rate per 100,000",24.27696,
1708,49,Utah,Hydrocodone,2017,"Rate per 100,000",8.44205,
1709,49,Utah,Oxycodone,2018,"Rate per 100,000",21.22754,
1710,49,Utah,Hydrocodone,2018,"Rate per 100,000",7.33565,
1711,50,Vermont,Oxycodone,2000,"Rate per 100,000",7.38345,
1712,50,Vermont,Oxycodone,2001,"Rate per 100,000",7.46696,
1713,50,Vermont,Oxycodone,2002,"Rate per 100,000",9.02062,
1714,50,Vermont,Oxycodone,2003,"Rate per 100,000",10.79437,
1715,50,Vermont,Oxycodone,2004,"Rate per 100,000",12.03303,
1716,50,Vermont,Oxycodone,2005,"Rate per 100,000",12.80985,
1717,50,Vermont,Oxycodone,2006,"Rate per 100,000",14.38049,
1718,50,Vermont,Oxycodone,2007,"Rate per 100,000",16.44744,
1719,50,Vermont,Oxycodone,2008,"Rate per 100,000",17.7602,
1720,50,Vermont,Oxycodone,2009,"Rate per 100,000",19.29642,
1721,50,Vermont,Oxycodone,2010,"Rate per 100,000",19.85312,
1722,50,Vermont,Oxycodone,2011,"Rate per 100,000",19.42688,
1723,50,Vermont,Oxycodone,2012,"Rate per 100,000",19.02846,
1724,50,Vermont,Oxycodone,2013,"Rate per 100,000",18.81361,
1725,50,Vermont,Oxycodone,2014,"Rate per 100,000",18.76377,
1726,50,Vermont,Oxycodone,2015,"Rate per 100,000",17.70536,
1727,50,Vermont,Oxycodone,2016,"Rate per 100,000",16.60781,
1728,50,Vermont,Hydrocodone,2000,"Rate per 100,000",2.11723,
1729,50,Vermont,Hydrocodone,2001,"Rate per 100,000",2.04612,
1730,50,Vermont,Hydrocodone,2002,"Rate per 100,000",2.97316,
1731,50,Vermont,Hydrocodone,2003,"Rate per 100,000",3.552,
1732,50,Vermont,Hydrocodone,2004,"Rate per 100,000",3.85175,
1733,50,Vermont,Hydrocodone,2005,"Rate per 100,000",4.31521,
1734,50,Vermont,Hydrocodone,2006,"Rate per 100,000",4.67891,
1735,50,Vermont,Hydrocodone,2007,"Rate per 100,000",5.18375,
1736,50,Vermont,Hydrocodone,2008,"Rate per 100,000",5.19561,
1737,50,Vermont,Hydrocodone,2009,"Rate per 100,000",6.94435,
1738,50,Vermont,Hydrocodone,2010,"Rate per 100,000",5.314,
1739,50,Vermont,Hydrocodone,2011,"Rate per 100,000",5.50415,
1740,50,Vermont,Hydrocodone,2012,"Rate per 100,000",5.29929,
1741,50,Vermont,Hydrocodone,2013,"Rate per 100,000",5.19842,
1742,50,Vermont,Hydrocodone,2014,"Rate per 100,000",4.69465,
1743,50,Vermont,Hydrocodone,2015,"Rate per 100,000",4.22524,
1744,50,Vermont,Hydrocodone,2016,"Rate per 100,000",3.72982,
1745,50,Vermont,Oxycodone,2017,"Rate per 100,000",14.50186,
1746,50,Vermont,Hydrocodone,2017,"Rate per 100,000",3.05917,
1747,50,Vermont,Oxycodone,2018,"Rate per 100,000",12.62795,
1748,50,Vermont,Hydrocodone,2018,"Rate per 100,000",2.62306,
1749,51,Virginia,Oxycodone,2000,"Rate per 100,000",6.64995,
1750,51,Virginia,Oxycodone,2001,"Rate per 100,000",7.9776,
1751,51,Virginia,Oxycodone,2002,"Rate per 100,000",8.34498,
1752,51,Virginia,Oxycodone,2003,"Rate per 100,000",9.48731,
1753,51,Virginia,Oxycodone,2004,"Rate per 100,000",9.89397,
1754,51,Virginia,Oxycodone,2005,"Rate per 100,000",9.80799,
1755,51,Virginia,Oxycodone,2006,"Rate per 100,000",11.03927,
1756,51,Virginia,Oxycodone,2007,"Rate per 100,000",12.58124,
1757,51,Virginia,Oxycodone,2008,"Rate per 100,000",13.3972,
1758,51,Virginia,Oxycodone,2009,"Rate per 100,000",15.84477,
1759,51,Virginia,Oxycodone,2010,"Rate per 100,000",15.78273,
1760,51,Virginia,Oxycodone,2011,"Rate per 100,000",17.47331,
1761,51,Virginia,Oxycodone,2012,"Rate per 100,000",18.51523,
1762,51,Virginia,Oxycodone,2013,"Rate per 100,000",18.21569,
1763,51,Virginia,Oxycodone,2014,"Rate per 100,000",18.58697,
1764,51,Virginia,Oxycodone,2015,"Rate per 100,000",18.42387,
1765,51,Virginia,Oxycodone,2016,"Rate per 100,000",17.42777,
1766,51,Virginia,Hydrocodone,2000,"Rate per 100,000",4.02541,
1767,51,Virginia,Hydrocodone,2001,"Rate per 100,000",4.09167,
1768,51,Virginia,Hydrocodone,2002,"Rate per 100,000",5.13211,
1769,51,Virginia,Hydrocodone,2003,"Rate per 100,000",6.06702,
1770,51,Virginia,Hydrocodone,2004,"Rate per 100,000",6.12787,
1771,51,Virginia,Hydrocodone,2005,"Rate per 100,000",6.76453,
1772,51,Virginia,Hydrocodone,2006,"Rate per 100,000",7.47512,
1773,51,Virginia,Hydrocodone,2007,"Rate per 100,000",9.90265,
1774,51,Virginia,Hydrocodone,2008,"Rate per 100,000",8.69608,
1775,51,Virginia,Hydrocodone,2009,"Rate per 100,000",9.12985,
1776,51,Virginia,Hydrocodone,2010,"Rate per 100,000",8.28815,
1777,51,Virginia,Hydrocodone,2011,"Rate per 100,000",9.16524,
1778,51,Virginia,Hydrocodone,2012,"Rate per 100,000",8.84158,
1779,51,Virginia,Hydrocodone,2013,"Rate per 100,000",8.79368,
1780,51,Virginia,Hydrocodone,2014,"Rate per 100,000",7.87843,
1781,51,Virginia,Hydrocodone,2015,"Rate per 100,000",6.96078,
1782,51,Virginia,Hydrocodone,2016,"Rate per 100,000",6.27811,
1783,51,Virginia,Oxycodone,2017,"Rate per 100,000",14.82412,
1784,51,Virginia,Hydrocodone,2017,"Rate per 100,000",5.19964,
1785,51,Virginia,Oxycodone,2018,"Rate per 100,000",12.5633,
1786,51,Virginia,Hydrocodone,2018,"Rate per 100,000",4.25616,
1787,53,Washington,Oxycodone,2000,"Rate per 100,000",7.29912,
1788,53,Washington,Oxycodone,2001,"Rate per 100,000",10.39595,
1789,53,Washington,Oxycodone,2002,"Rate per 100,000",11.78209,
1790,53,Washington,Oxycodone,2003,"Rate per 100,000",14.1244,
1791,53,Washington,Oxycodone,2004,"Rate per 100,000",14.4849,
1792,53,Washington,Oxycodone,2005,"Rate per 100,000",15.01866,
1793,53,Washington,Oxycodone,2006,"Rate per 100,000",18.54382,
1794,53,Washington,Oxycodone,2007,"Rate per 100,000",21.12677,
1795,53,Washington,Oxycodone,2008,"Rate per 100,000",23.71164,
1796,53,Washington,Oxycodone,2009,"Rate per 100,000",23.47411,
1797,53,Washington,Oxycodone,2010,"Rate per 100,000",20.81899,
1798,53,Washington,Oxycodone,2011,"Rate per 100,000",20.44114,
1799,53,Washington,Oxycodone,2012,"Rate per 100,000",19.92204,
1800,53,Washington,Oxycodone,2013,"Rate per 100,000",19.58992,
1801,53,Washington,Oxycodone,2014,"Rate per 100,000",19.93835,
1802,53,Washington,Oxycodone,2015,"Rate per 100,000",20.33687,
1803,53,Washington,Oxycodone,2016,"Rate per 100,000",19.45923,
1804,53,Washington,Hydrocodone,2000,"Rate per 100,000",4.76761,
1805,53,Washington,Hydrocodone,2001,"Rate per 100,000",5.39125,
1806,53,Washington,Hydrocodone,2002,"Rate per 100,000",6.19488,
1807,53,Washington,Hydrocodone,2003,"Rate per 100,000",7.23187,
1808,53,Washington,Hydrocodone,2004,"Rate per 100,000",7.79472,
1809,53,Washington,Hydrocodone,2005,"Rate per 100,000",8.2196,
1810,53,Washington,Hydrocodone,2006,"Rate per 100,000",9.16881,
1811,53,Washington,Hydrocodone,2007,"Rate per 100,000",9.99272,
1812,53,Washington,Hydrocodone,2008,"Rate per 100,000",10.47216,
1813,53,Washington,Hydrocodone,2009,"Rate per 100,000",10.9203,
1814,53,Washington,Hydrocodone,2010,"Rate per 100,000",10.1479,
1815,53,Washington,Hydrocodone,2011,"Rate per 100,000",10.73916,
1816,53,Washington,Hydrocodone,2012,"Rate per 100,000",10.22496,
1817,53,Washington,Hydrocodone,2013,"Rate per 100,000",10.08523,
1818,53,Washington,Hydrocodone,2014,"Rate per 100,000",9.94261,
1819,53,Washington,Hydrocodone,2015,"Rate per 100,000",9.47091,
1820,53,Washington,Hydrocodone,2016,"Rate per 100,000",8.77179,
1821,53,Washington,Oxycodone,2017,"Rate per 100,000",17.28316,
1822,53,Washington,Hydrocodone,2017,"Rate per 100,000",7.76639,
1823,53,Washington,Oxycodone,2018,"Rate per 100,000",14.71837,
1824,53,Washington,Hydrocodone,2018,"Rate per 100,000",6.67656,
1825,54,West Virginia,Oxycodone,2000,"Rate per 100,000",10.73888,
1826,54,West Virginia,Oxycodone,2001,"Rate per 100,000",10.79037,
1827,54,West Virginia,Oxycodone,2002,"Rate per 100,000",11.61115,
1828,54,West Virginia,Oxycodone,2003,"Rate per 100,000",12.62792,
1829,54,West Virginia,Oxycodone,2004,"Rate per 100,000",13.59147,
1830,54,West Virginia,Oxycodone,2005,"Rate per 100,000",14.63321,
1831,54,West Virginia,Oxycodone,2006,"Rate per 100,000",17.64062,
1832,54,West Virginia,Oxycodone,2007,"Rate per 100,000",19.93549,
1833,54,West Virginia,Oxycodone,2008,"Rate per 100,000",23.62964,
1834,54,West Virginia,Oxycodone,2009,"Rate per 100,000",26.7125,
1835,54,West Virginia,Oxycodone,2010,"Rate per 100,000",27.74757,
1836,54,West Virginia,Oxycodone,2011,"Rate per 100,000",29.251,
1837,54,West Virginia,Oxycodone,2012,"Rate per 100,000",32.59223,
1838,54,West Virginia,Oxycodone,2013,"Rate per 100,000",32.94355,
1839,54,West Virginia,Oxycodone,2014,"Rate per 100,000",33.42824,
1840,54,West Virginia,Oxycodone,2015,"Rate per 100,000",29.43845,
1841,54,West Virginia,Oxycodone,2016,"Rate per 100,000",23.1003,
1842,54,West Virginia,Hydrocodone,2000,"Rate per 100,000",8.31296,
1843,54,West Virginia,Hydrocodone,2001,"Rate per 100,000",8.87277,
1844,54,West Virginia,Hydrocodone,2002,"Rate per 100,000",12.29259,
1845,54,West Virginia,Hydrocodone,2003,"Rate per 100,000",14.62298,
1846,54,West Virginia,Hydrocodone,2004,"Rate per 100,000",15.96806,
1847,54,West Virginia,Hydrocodone,2005,"Rate per 100,000",18.19974,
1848,54,West Virginia,Hydrocodone,2006,"Rate per 100,000",20.69026,
1849,54,West Virginia,Hydrocodone,2007,"Rate per 100,000",25.0241,
1850,54,West Virginia,Hydrocodone,2008,"Rate per 100,000",26.55607,
1851,54,West Virginia,Hydrocodone,2009,"Rate per 100,000",27.0909,
1852,54,West Virginia,Hydrocodone,2010,"Rate per 100,000",24.66332,
1853,54,West Virginia,Hydrocodone,2011,"Rate per 100,000",25.30714,
1854,54,West Virginia,Hydrocodone,2012,"Rate per 100,000",24.19384,
1855,54,West Virginia,Hydrocodone,2013,"Rate per 100,000",23.24707,
1856,54,West Virginia,Hydrocodone,2014,"Rate per 100,000",21.14334,
1857,54,West Virginia,Hydrocodone,2015,"Rate per 100,000",18.2945,
1858,54,West Virginia,Hydrocodone,2016,"Rate per 100,000",15.40027,
1859,54,West Virginia,Oxycodone,2017,"Rate per 100,000",17.96597,
1860,54,West Virginia,Hydrocodone,2017,"Rate per 100,000",12.68819,
1861,54,West Virginia,Oxycodone,2018,"Rate per 100,000",14.26526,
1862,54,West Virginia,Hydrocodone,2018,"Rate per 100,000",9.99138,
1863,55,Wisconsin,Oxycodone,2000,"Rate per 100,000",5.29916,
1864,55,Wisconsin,Oxycodone,2001,"Rate per 100,000",6.95194,
1865,55,Wisconsin,Oxycodone,2002,"Rate per 100,000",7.9539,
1866,55,Wisconsin,Oxycodone,2003,"Rate per 100,000",10.13629,
1867,55,Wisconsin,Oxycodone,2004,"Rate per 100,000",11.53722,
1868,55,Wisconsin,Oxycodone,2005,"Rate per 100,000",11.32187,
1869,55,Wisconsin,Oxycodone,2006,"Rate per 100,000",14.05383,
1870,55,Wisconsin,Oxycodone,2007,"Rate per 100,000",15.54681,
1871,55,Wisconsin,Oxycodone,2008,"Rate per 100,000",16.95811,
1872,55,Wisconsin,Oxycodone,2009,"Rate per 100,000",18.17885,
1873,55,Wisconsin,Oxycodone,2010,"Rate per 100,000",19.24105,
1874,55,Wisconsin,Oxycodone,2011,"Rate per 100,000",20.66503,
1875,55,Wisconsin,Oxycodone,2012,"Rate per 100,000",21.60251,
1876,55,Wisconsin,Oxycodone,2013,"Rate per 100,000",20.27411,
1877,55,Wisconsin,Oxycodone,2014,"Rate per 100,000",20.44673,
1878,55,Wisconsin,Oxycodone,2015,"Rate per 100,000",20.5476,
1879,55,Wisconsin,Oxycodone,2016,"Rate per 100,000",18.762,
1880,55,Wisconsin,Hydrocodone,2000,"Rate per 100,000",2.99977,
1881,55,Wisconsin,Hydrocodone,2001,"Rate per 100,000",3.53959,
1882,55,Wisconsin,Hydrocodone,2002,"Rate per 100,000",4.09844,
1883,55,Wisconsin,Hydrocodone,2003,"Rate per 100,000",4.91281,
1884,55,Wisconsin,Hydrocodone,2004,"Rate per 100,000",5.2695,
1885,55,Wisconsin,Hydrocodone,2005,"Rate per 100,000",5.61023,
1886,55,Wisconsin,Hydrocodone,2006,"Rate per 100,000",6.31535,
1887,55,Wisconsin,Hydrocodone,2007,"Rate per 100,000",6.97571,
1888,55,Wisconsin,Hydrocodone,2008,"Rate per 100,000",7.6791,
1889,55,Wisconsin,Hydrocodone,2009,"Rate per 100,000",7.94966,
1890,55,Wisconsin,Hydrocodone,2010,"Rate per 100,000",7.84904,
1891,55,Wisconsin,Hydrocodone,2011,"Rate per 100,000",8.59386,
1892,55,Wisconsin,Hydrocodone,2012,"Rate per 100,000",8.33748,
1893,55,Wisconsin,Hydrocodone,2013,"Rate per 100,000",8.22054,
1894,55,Wisconsin,Hydrocodone,2014,"Rate per 100,000",7.87511,
1895,55,Wisconsin,Hydrocodone,2015,"Rate per 100,000",7.21597,
1896,55,Wisconsin,Hydrocodone,2016,"Rate per 100,000",6.38956,
1897,55,Wisconsin,Oxycodone,2017,"Rate per 100,000",15.08132,
1898,55,Wisconsin,Hydrocodone,2017,"Rate per 100,000",5.47044,
1899,55,Wisconsin,Oxycodone,2018,"Rate per 100,000",11.5828,
1900,55,Wisconsin,Hydrocodone,2018,"Rate per 100,000",4.73376,
1901,56,Wyoming,Oxycodone,2000,"Rate per 100,000",3.62792,
1902,56,Wyoming,Oxycodone,2001,"Rate per 100,000",5.31562,
1903,56,Wyoming,Oxycodone,2002,"Rate per 100,000",7.0835,
1904,56,Wyoming,Oxycodone,2003,"Rate per 100,000",9.19205,
1905,56,Wyoming,Oxycodone,2004,"Rate per 100,000",9.98512,
1906,56,Wyoming,Oxycodone,2005,"Rate per 100,000",10.03157,
1907,56,Wyoming,Oxycodone,2006,"Rate per 100,000",12.6635,
1908,56,Wyoming,Oxycodone,2007,"Rate per 100,000",13.75062,
1909,56,Wyoming,Oxycodone,2008,"Rate per 100,000",14.84612,
1910,56,Wyoming,Oxycodone,2009,"Rate per 100,000",15.48747,
1911,56,Wyoming,Oxycodone,2010,"Rate per 100,000",14.57156,
1912,56,Wyoming,Oxycodone,2011,"Rate per 100,000",15.47061,
