Index,Fips,Location,Drug Type,TimeFrame,Data Type,Data,MOE
349,4,Arizona,Natural and semi-synthetic opioids,2016,"Rate per 100,000",4.7894,0.533026898
350,4,Arizona,Psychostimulants,2016,"Rate per 100,000",6.70315,0.628848433
351,4,Arizona,Synthetic opioids,2016,"Rate per 100,000",1.8285,0.329756972
352,4,Arizona,Cocaine,2017,"Rate per 100,000",1.99837,0.341817389
353,4,Arizona,Heroin,2017,"Rate per 100,000",4.97294,0.542381417
354,4,Arizona,Natural and semi-synthetic opioids,2017,"Rate per 100,000",4.89408,0.527409456
355,4,Arizona,Psychostimulants,2017,"Rate per 100,000",8.52245,0.712895549
356,4,Arizona,Synthetic opioids,2017,"Rate per 100,000",4.03927,0.490701055
357,4,Arizona,All drugs,2000,"Rate per 100,000",10.58964,0.911436329
358,4,Arizona,All opioids,2000,"Rate per 100,000",4.83712,0.619768791
359,4,Arizona,All drugs,2001,"Rate per 100,000",10.90084,0.912707228
360,4,Arizona,All opioids,2001,"Rate per 100,000",5.24489,0.633769822
361,4,Arizona,All drugs,2002,"Rate per 100,000",12.00504,0.948708451
362,4,Arizona,All opioids,2002,"Rate per 100,000",6.17917,0.68186136
363,4,Arizona,All drugs,2003,"Rate per 100,000",12.74049,0.967037142
364,4,Arizona,All opioids,2003,"Rate per 100,000",6.44398,0.687087551
365,4,Arizona,All drugs,2004,"Rate per 100,000",13.68156,0.989571754
366,4,Arizona,All opioids,2004,"Rate per 100,000",6.33791,0.673341416
367,4,Arizona,All drugs,2005,"Rate per 100,000",14.13497,0.988237188
368,4,Arizona,All opioids,2005,"Rate per 100,000",6.64267,0.676317524
369,4,Arizona,All drugs,2006,"Rate per 100,000",14.91632,0.998031259
370,4,Arizona,All opioids,2006,"Rate per 100,000",7.80235,0.720009054
371,4,Arizona,All drugs,2007,"Rate per 100,000",15.71169,1.009857917
372,4,Arizona,All opioids,2007,"Rate per 100,000",7.7433,0.711383703
373,4,Arizona,All drugs,2008,"Rate per 100,000",13.54548,0.930217933
374,4,Arizona,All opioids,2008,"Rate per 100,000",8.10158,0.720137149
375,4,Arizona,All drugs,2009,"Rate per 100,000",16.13384,1.00904437
376,4,Arizona,All opioids,2009,"Rate per 100,000",9.76202,0.784212111
377,4,Arizona,All drugs,2010,"Rate per 100,000",17.4977,1.046751716
378,4,Arizona,All opioids,2010,"Rate per 100,000",9.92618,0.785898074
379,4,Arizona,All drugs,2011,"Rate per 100,000",16.85319,1.023377985
380,4,Arizona,All opioids,2011,"Rate per 100,000",8.78158,0.735658903
381,4,Arizona,All drugs,2012,"Rate per 100,000",17.67968,1.044720997
382,4,Arizona,All opioids,2012,"Rate per 100,000",8.2305,0.7134495
383,4,Arizona,All drugs,2013,"Rate per 100,000",18.73763,1.06849016
384,4,Arizona,All opioids,2013,"Rate per 100,000",8.17915,0.708329251
385,4,Arizona,All drugs,2014,"Rate per 100,000",18.16848,1.043394538
386,4,Arizona,All opioids,2014,"Rate per 100,000",8.78539,0.722611159
387,4,Arizona,All drugs,2015,"Rate per 100,000",19.01605,1.065412992
388,4,Arizona,All opioids,2015,"Rate per 100,000",10.17299,0.783510104
389,4,Arizona,All drugs,2016,"Rate per 100,000",20.26972,1.091316001
390,4,Arizona,All opioids,2016,"Rate per 100,000",11.35892,0.818175714
391,4,Arizona,All drugs,2017,"Rate per 100,000",22.23185,1.138411441
392,4,Arizona,All opioids,2017,"Rate per 100,000",13.47937,0.885456246
393,4,Arizona,All drugs,2018,"Rate per 100,000",23.81191,1.167108031
394,4,Arizona,All opioids,2018,"Rate per 100,000",15.92448,0.956700065
395,4,Arizona,Cocaine,2018,"Rate per 100,000",2.41186,0.368126665
396,4,Arizona,Heroin,2018,"Rate per 100,000",5.15389,0.548230955
397,4,Arizona,Natural and semi-synthetic opioids,2018,"Rate per 100,000",4.27944,0.490473901
398,4,Arizona,Psychostimulants,2018,"Rate per 100,000",8.38946,0.699276042
399,4,Arizona,Synthetic opioids,2018,"Rate per 100,000",7.68841,0.668139553
400,5,Arkansas,Cocaine,2000,"Rate per 100,000",N/A,N/A
401,5,Arkansas,Heroin,2000,"Rate per 100,000",N/A,N/A
402,5,Arkansas,Natural and semi-synthetic opioids,2000,"Rate per 100,000",N/A,N/A
403,5,Arkansas,Psychostimulants,2000,"Rate per 100,000",N/A,N/A
404,5,Arkansas,Synthetic opioids,2000,"Rate per 100,000",N/A,N/A
405,5,Arkansas,Cocaine,2001,"Rate per 100,000",N/A,N/A
406,5,Arkansas,Heroin,2001,"Rate per 100,000",N/A,N/A
407,5,Arkansas,Natural and semi-synthetic opioids,2001,"Rate per 100,000",N/A,0.283640708
408,5,Arkansas,Psychostimulants,2001,"Rate per 100,000",N/A,N/A
409,5,Arkansas,Synthetic opioids,2001,"Rate per 100,000",N/A,N/A
410,5,Arkansas,Cocaine,2002,"Rate per 100,000",0.82678,0.353772134
411,5,Arkansas,Heroin,2002,"Rate per 100,000",N/A,N/A
412,5,Arkansas,Natural and semi-synthetic opioids,2002,"Rate per 100,000",1.55755,0.484217153
413,5,Arkansas,Psychostimulants,2002,"Rate per 100,000",N/A,N/A
414,5,Arkansas,Synthetic opioids,2002,"Rate per 100,000",0.94975,0.381039613
415,5,Arkansas,Cocaine,2003,"Rate per 100,000",0.88977,0.364547938
416,5,Arkansas,Heroin,2003,"Rate per 100,000",N/A,N/A
417,5,Arkansas,Natural and semi-synthetic opioids,2003,"Rate per 100,000",1.91664,0.533084791
418,5,Arkansas,Psychostimulants,2003,"Rate per 100,000",0.80668,0.346554518
419,5,Arkansas,Synthetic opioids,2003,"Rate per 100,000",0.99084,0.382694461
420,5,Arkansas,Cocaine,2004,"Rate per 100,000",0.81918,0.351347417
421,5,Arkansas,Heroin,2004,"Rate per 100,000",N/A,N/A
422,5,Arkansas,Natural and semi-synthetic opioids,2004,"Rate per 100,000",2.43089,0.603048298
423,5,Arkansas,Psychostimulants,2004,"Rate per 100,000",N/A,N/A
424,5,Arkansas,Synthetic opioids,2004,"Rate per 100,000",1.12157,0.404757681
425,5,Arkansas,Cocaine,2005,"Rate per 100,000",1.26299,0.440270215
426,5,Arkansas,Heroin,2005,"Rate per 100,000",N/A,N/A
427,5,Arkansas,Natural and semi-synthetic opioids,2005,"Rate per 100,000",2.22574,0.56722792
428,5,Arkansas,Psychostimulants,2005,"Rate per 100,000",0.95333,0.375014722
429,5,Arkansas,Synthetic opioids,2005,"Rate per 100,000",0.97986,0.378705265
430,5,Arkansas,Cocaine,2006,"Rate per 100,000",1.16996,0.414404303
431,5,Arkansas,Heroin,2006,"Rate per 100,000",N/A,N/A
432,5,Arkansas,Natural and semi-synthetic opioids,2006,"Rate per 100,000",2.50404,0.599121293
433,5,Arkansas,Psychostimulants,2006,"Rate per 100,000",0.95326,0.375902712
434,5,Arkansas,Synthetic opioids,2006,"Rate per 100,000",1.13746,0.404351109
435,5,Arkansas,Cocaine,2007,"Rate per 100,000",1.2237,0.419628084
436,5,Arkansas,Heroin,2007,"Rate per 100,000",N/A,N/A
437,5,Arkansas,Natural and semi-synthetic opioids,2007,"Rate per 100,000",3.16416,0.670243905
438,5,Arkansas,Psychostimulants,2007,"Rate per 100,000",0.88928,0.364661664
439,5,Arkansas,Synthetic opioids,2007,"Rate per 100,000",0.96665,0.36811455
440,5,Arkansas,Cocaine,2008,"Rate per 100,000",0.8304,0.336164415
441,5,Arkansas,Heroin,2008,"Rate per 100,000",N/A,N/A
442,5,Arkansas,Natural and semi-synthetic opioids,2008,"Rate per 100,000",4.01765,0.757055141
443,5,Arkansas,Psychostimulants,2008,"Rate per 100,000",0.94588,0.368010253
444,5,Arkansas,Synthetic opioids,2008,"Rate per 100,000",1.60527,0.485197931
445,5,Arkansas,Cocaine,2009,"Rate per 100,000",N/A,N/A
446,5,Arkansas,Heroin,2009,"Rate per 100,000",N/A,N/A
447,5,Arkansas,Natural and semi-synthetic opioids,2009,"Rate per 100,000",4.54035,0.807202451
448,5,Arkansas,Psychostimulants,2009,"Rate per 100,000",1.25272,0.419630468
449,5,Arkansas,Synthetic opioids,2009,"Rate per 100,000",2.09403,0.540060685
450,5,Arkansas,Cocaine,2010,"Rate per 100,000",N/A,N/A
451,5,Arkansas,Heroin,2010,"Rate per 100,000",N/A,N/A
452,5,Arkansas,Natural and semi-synthetic opioids,2010,"Rate per 100,000",4.20053,0.767471102
453,5,Arkansas,Psychostimulants,2010,"Rate per 100,000",1.18981,0.423150539
454,5,Arkansas,Synthetic opioids,2010,"Rate per 100,000",2.06992,0.54487077
455,5,Arkansas,Cocaine,2011,"Rate per 100,000",N/A,N/A
456,5,Arkansas,Heroin,2011,"Rate per 100,000",N/A,N/A
457,5,Arkansas,Natural and semi-synthetic opioids,2011,"Rate per 100,000",4.16192,0.77282055
458,5,Arkansas,Psychostimulants,2011,"Rate per 100,000",1.42862,0.460710287
459,5,Arkansas,Synthetic opioids,2011,"Rate per 100,000",1.0177,0.374962816
460,5,Arkansas,Cocaine,2012,"Rate per 100,000",N/A,N/A
461,5,Arkansas,Heroin,2012,"Rate per 100,000",N/A,N/A
462,5,Arkansas,Natural and semi-synthetic opioids,2012,"Rate per 100,000",4.19364,0.768863773
463,5,Arkansas,Psychostimulants,2012,"Rate per 100,000",1.52751,0.467713863
464,5,Arkansas,Synthetic opioids,2012,"Rate per 100,000",0.70624,0.31460116
465,5,Arkansas,Cocaine,2013,"Rate per 100,000",N/A,N/A
466,5,Arkansas,Heroin,2013,"Rate per 100,000",N/A,N/A
467,5,Arkansas,Natural and semi-synthetic opioids,2013,"Rate per 100,000",3.80811,0.720933588
468,5,Arkansas,Psychostimulants,2013,"Rate per 100,000",1.55083,0.458910257
469,5,Arkansas,Synthetic opioids,2013,"Rate per 100,000",1.07456,0.385470274
470,5,Arkansas,Cocaine,2014,"Rate per 100,000",N/A,N/A
471,5,Arkansas,Heroin,2014,"Rate per 100,000",N/A,N/A
472,5,Arkansas,Natural and semi-synthetic opioids,2014,"Rate per 100,000",4.30686,0.786083443
473,5,Arkansas,Psychostimulants,2014,"Rate per 100,000",2.15694,0.556273341
474,5,Arkansas,Synthetic opioids,2014,"Rate per 100,000",1.15705,0.408876972
475,5,Arkansas,Cocaine,2015,"Rate per 100,000",N/A,N/A
476,5,Arkansas,Heroin,2015,"Rate per 100,000",N/A,N/A
477,5,Arkansas,Natural and semi-synthetic opioids,2015,"Rate per 100,000",5.05932,0.843191175
478,5,Arkansas,Psychostimulants,2015,"Rate per 100,000",2.13625,0.567943215
479,5,Arkansas,Synthetic opioids,2015,"Rate per 100,000",1.54882,0.465507613
480,5,Arkansas,Cocaine,2016,"Rate per 100,000",N/A,N/A
481,5,Arkansas,Heroin,2016,"Rate per 100,000",N/A,0.26316077
482,5,Arkansas,Natural and semi-synthetic opioids,2016,"Rate per 100,000",4.03603,0.756151117
483,5,Arkansas,Psychostimulants,2016,"Rate per 100,000",2.56476,0.60948658
484,5,Arkansas,Synthetic opioids,2016,"Rate per 100,000",1.31785,0.42747746
485,5,Arkansas,Cocaine,2017,"Rate per 100,000",0.76069,0.318716251
486,5,Arkansas,Heroin,2017,"Rate per 100,000",N/A,N/A
487,5,Arkansas,Natural and semi-synthetic opioids,2017,"Rate per 100,000",4.08265,0.756514412
488,5,Arkansas,Psychostimulants,2017,"Rate per 100,000",3.07255,0.659849472
489,5,Arkansas,Synthetic opioids,2017,"Rate per 100,000",2.23341,0.540670947
490,5,Arkansas,All drugs,2000,"Rate per 100,000",5.38866,0.894382341
491,5,Arkansas,All opioids,2000,"Rate per 100,000",0.77682,0.34100228
492,5,Arkansas,All drugs,2001,"Rate per 100,000",4.84602,0.848022193
493,5,Arkansas,All opioids,2001,"Rate per 100,000",1.14869,0.412141915
494,5,Arkansas,All drugs,2002,"Rate per 100,000",6.82742,1.0117036
495,5,Arkansas,All opioids,2002,"Rate per 100,000",3.53162,0.731461585
496,5,Arkansas,All drugs,2003,"Rate per 100,000",7.03137,1.019914498
497,5,Arkansas,All opioids,2003,"Rate per 100,000",3.40895,0.71078919
498,5,Arkansas,All drugs,2004,"Rate per 100,000",8.6534,1.124460755
499,5,Arkansas,All opioids,2004,"Rate per 100,000",4.80565,0.840044528
500,5,Arkansas,All drugs,2005,"Rate per 100,000",10.07354,1.2112712
501,5,Arkansas,All opioids,2005,"Rate per 100,000",4.6226,0.821141726
502,5,Arkansas,All drugs,2006,"Rate per 100,000",10.45392,1.222618657
503,5,Arkansas,All opioids,2006,"Rate per 100,000",5.1167,0.853786668
504,5,Arkansas,All drugs,2007,"Rate per 100,000",10.88863,1.241146482
505,5,Arkansas,All opioids,2007,"Rate per 100,000",5.35728,0.86974606
506,5,Arkansas,All drugs,2008,"Rate per 100,000",13.05121,1.362203642
507,5,Arkansas,All opioids,2008,"Rate per 100,000",7.24163,1.019526203
508,5,Arkansas,All drugs,2009,"Rate per 100,000",12.59746,1.33349943
509,5,Arkansas,All opioids,2009,"Rate per 100,000",7.22855,1.009421282
510,5,Arkansas,All drugs,2010,"Rate per 100,000",12.51457,1.329110494
511,5,Arkansas,All opioids,2010,"Rate per 100,000",6.79277,0.981034727
512,5,Arkansas,All drugs,2011,"Rate per 100,000",12.64011,1.333966578
513,5,Arkansas,All opioids,2011,"Rate per 100,000",6.16005,0.93955764
514,5,Arkansas,All drugs,2012,"Rate per 100,000",13.09618,1.351052618
515,5,Arkansas,All opioids,2012,"Rate per 100,000",5.97009,0.914796684
516,5,Arkansas,All drugs,2013,"Rate per 100,000",11.07125,1.236719001
517,5,Arkansas,All opioids,2013,"Rate per 100,000",5.60622,0.878227802
518,5,Arkansas,All drugs,2014,"Rate per 100,000",12.55004,1.327272422
519,5,Arkansas,All opioids,2014,"Rate per 100,000",6.25807,0.947631347
520,5,Arkansas,All drugs,2015,"Rate per 100,000",13.84544,1.397995631
521,5,Arkansas,All opioids,2015,"Rate per 100,000",7.2348,1.014376758
522,5,Arkansas,All drugs,2016,"Rate per 100,000",13.99171,1.399112255
523,5,Arkansas,All opioids,2016,"Rate per 100,000",5.92351,0.912421354
524,5,Arkansas,All drugs,2017,"Rate per 100,000",15.48802,1.468809755
525,5,Arkansas,All opioids,2017,"Rate per 100,000",6.48878,0.945776299
526,5,Arkansas,All drugs,2018,"Rate per 100,000",15.73681,1.492202827
527,5,Arkansas,All opioids,2018,"Rate per 100,000",7.39492,1.023550931
528,5,Arkansas,Cocaine,2018,"Rate per 100,000",0.85668,0.338729954
529,5,Arkansas,Heroin,2018,"Rate per 100,000",N/A,N/A
530,5,Arkansas,Natural and semi-synthetic opioids,2018,"Rate per 100,000",3.79322,0.733099506
531,5,Arkansas,Psychostimulants,2018,"Rate per 100,000",4.2614,0.782281207
532,5,Arkansas,Synthetic opioids,2018,"Rate per 100,000",3.27839,0.680181805
533,6,California,Cocaine,2000,"Rate per 100,000",0.87787,0.10023161
534,6,California,Heroin,2000,"Rate per 100,000",0.99397,0.107640295
535,6,California,Natural and semi-synthetic opioids,2000,"Rate per 100,000",1.8937,0.148109091
536,6,California,Psychostimulants,2000,"Rate per 100,000",0.58571,8.14E-02
537,6,California,Synthetic opioids,2000,"Rate per 100,000",0.2101,5.04E-02
538,6,California,Cocaine,2001,"Rate per 100,000",0.47311,7.33E-02
539,6,California,Heroin,2001,"Rate per 100,000",0.65793,8.73E-02
540,6,California,Natural and semi-synthetic opioids,2001,"Rate per 100,000",0.94656,0.104013235
541,6,California,Psychostimulants,2001,"Rate per 100,000",0.2965,5.68E-02
542,6,California,Synthetic opioids,2001,"Rate per 100,000",0.09108,3.39E-02
543,6,California,Cocaine,2002,"Rate per 100,000",1.12237,0.111786738
544,6,California,Heroin,2002,"Rate per 100,000",1.04862,0.108514346
545,6,California,Natural and semi-synthetic opioids,2002,"Rate per 100,000",2.65021,0.172375752
546,6,California,Psychostimulants,2002,"Rate per 100,000",1.06775,0.108853452
547,6,California,Synthetic opioids,2002,"Rate per 100,000",0.34001,6.19E-02
548,6,California,Cocaine,2003,"Rate per 100,000",1.07891,0.108786568
549,6,California,Heroin,2003,"Rate per 100,000",0.98654,0.103386007
550,6,California,Natural and semi-synthetic opioids,2003,"Rate per 100,000",2.34255,0.160864879
551,6,California,Psychostimulants,2003,"Rate per 100,000",1.31844,0.121153876
552,6,California,Synthetic opioids,2003,"Rate per 100,000",0.35243,6.36E-02
553,6,California,Cocaine,2004,"Rate per 100,000",1.0199,0.10488347
554,6,California,Heroin,2004,"Rate per 100,000",0.80217,9.32E-02
555,6,California,Natural and semi-synthetic opioids,2004,"Rate per 100,000",2.12555,0.152578258
556,6,California,Psychostimulants,2004,"Rate per 100,000",1.26022,0.117235549
557,6,California,Synthetic opioids,2004,"Rate per 100,000",0.40952,6.81E-02
558,6,California,Cocaine,2005,"Rate per 100,000",1.11482,0.109246977
559,6,California,Heroin,2005,"Rate per 100,000",0.68988,8.60E-02
560,6,California,Natural and semi-synthetic opioids,2005,"Rate per 100,000",2.12272,0.150996105
561,6,California,Psychostimulants,2005,"Rate per 100,000",1.48397,0.127001166
562,6,California,Synthetic opioids,2005,"Rate per 100,000",0.3368,6.01E-02
563,6,California,Cocaine,2006,"Rate per 100,000",1.17284,0.111293554
564,6,California,Heroin,2006,"Rate per 100,000",0.76587,9.09E-02
565,6,California,Natural and semi-synthetic opioids,2006,"Rate per 100,000",2.24065,0.154132079
566,6,California,Psychostimulants,2006,"Rate per 100,000",1.39642,0.122322254
567,6,California,Synthetic opioids,2006,"Rate per 100,000",0.41919,6.66E-02
568,6,California,Cocaine,2007,"Rate per 100,000",1.07086,0.105327189
569,6,California,Heroin,2007,"Rate per 100,000",0.78989,9.14E-02
570,6,California,Natural and semi-synthetic opioids,2007,"Rate per 100,000",2.46798,0.160661198
571,6,California,Psychostimulants,2007,"Rate per 100,000",1.30843,0.117657214
572,6,California,Synthetic opioids,2007,"Rate per 100,000",0.36592,6.17E-02
573,6,California,Cocaine,2008,"Rate per 100,000",0.78062,9.04E-02
574,6,California,Heroin,2008,"Rate per 100,000",0.86907,9.48E-02
575,6,California,Natural and semi-synthetic opioids,2008,"Rate per 100,000",2.8984,0.173860481
576,6,California,Psychostimulants,2008,"Rate per 100,000",1.24178,0.113988288
577,6,California,Synthetic opioids,2008,"Rate per 100,000",0.40327,6.41E-02
578,6,California,Cocaine,2009,"Rate per 100,000",0.73419,8.67E-02
579,6,California,Heroin,2009,"Rate per 100,000",0.937,9.85E-02
580,6,California,Natural and semi-synthetic opioids,2009,"Rate per 100,000",3.03943,0.177237569
581,6,California,Psychostimulants,2009,"Rate per 100,000",1.42449,0.122498177
582,6,California,Synthetic opioids,2009,"Rate per 100,000",0.5325,7.43E-02
583,6,California,Cocaine,2010,"Rate per 100,000",0.63138,8.06E-02
584,6,California,Heroin,2010,"Rate per 100,000",0.84352,9.23E-02
585,6,California,Natural and semi-synthetic opioids,2010,"Rate per 100,000",2.76653,0.167816331
586,6,California,Psychostimulants,2010,"Rate per 100,000",1.48988,0.123393558
587,6,California,Synthetic opioids,2010,"Rate per 100,000",0.53014,7.32E-02
588,6,California,Cocaine,2011,"Rate per 100,000",0.65991,8.14E-02
589,6,California,Heroin,2011,"Rate per 100,000",0.94519,9.80E-02
590,6,California,Natural and semi-synthetic opioids,2011,"Rate per 100,000",2.99647,0.173703959
591,6,California,Psychostimulants,2011,"Rate per 100,000",1.73433,0.132796139
592,6,California,Synthetic opioids,2011,"Rate per 100,000",0.41971,6.53E-02
593,6,California,Cocaine,2012,"Rate per 100,000",0.52364,7.10E-02
594,6,California,Heroin,2012,"Rate per 100,000",0.93131,9.70E-02
595,6,California,Natural and semi-synthetic opioids,2012,"Rate per 100,000",2.42996,0.154974997
596,6,California,Psychostimulants,2012,"Rate per 100,000",2.01085,0.142795771
597,6,California,Synthetic opioids,2012,"Rate per 100,000",0.37332,6.11E-02
598,6,California,Cocaine,2013,"Rate per 100,000",0.58835,7.60E-02
599,6,California,Heroin,2013,"Rate per 100,000",1.23814,0.111328923
600,6,California,Natural and semi-synthetic opioids,2013,"Rate per 100,000",2.56933,0.158202302
601,6,California,Psychostimulants,2013,"Rate per 100,000",2.62507,0.16129975
602,6,California,Synthetic opioids,2013,"Rate per 100,000",0.42275,6.33E-02
603,6,California,Cocaine,2014,"Rate per 100,000",0.64532,7.86E-02
604,6,California,Heroin,2014,"Rate per 100,000",1.37888,0.115310887
605,6,California,Natural and semi-synthetic opioids,2014,"Rate per 100,000",2.55926,0.157233309
606,6,California,Psychostimulants,2014,"Rate per 100,000",2.82894,0.166281685
607,6,California,Synthetic opioids,2014,"Rate per 100,000",0.47033,6.71E-02
608,6,California,Cocaine,2015,"Rate per 100,000",0.7192,8.34E-02
609,6,California,Heroin,2015,"Rate per 100,000",1.45425,0.118483117
610,6,California,Natural and semi-synthetic opioids,2015,"Rate per 100,000",2.43786,0.151990089
611,6,California,Psychostimulants,2015,"Rate per 100,000",3.59047,0.186375812
612,6,California,Synthetic opioids,2015,"Rate per 100,000",0.54744,7.19E-02
613,6,California,Cocaine,2016,"Rate per 100,000",0.86492,8.98E-02
614,6,California,Heroin,2016,"Rate per 100,000",1.43835,0.117993223
615,6,California,Natural and semi-synthetic opioids,2016,"Rate per 100,000",2.25147,0.145265474
616,6,California,Psychostimulants,2016,"Rate per 100,000",3.84151,0.192546546
617,6,California,Synthetic opioids,2016,"Rate per 100,000",0.89743,9.46E-02
618,6,California,Cocaine,2017,"Rate per 100,000",1.02692,9.81E-02
619,6,California,Heroin,2017,"Rate per 100,000",1.74889,0.13024423
620,6,California,Natural and semi-synthetic opioids,2017,"Rate per 100,000",2.32373,0.148614975
621,6,California,Psychostimulants,2017,"Rate per 100,000",4.59651,0.209502522
622,6,California,Synthetic opioids,2017,"Rate per 100,000",1.31105,0.112929843
623,6,California,All drugs,2000,"Rate per 100,000",5.83551,0.260741179
624,6,California,All opioids,2000,"Rate per 100,000",3.00885,0.186294435
625,6,California,All drugs,2001,"Rate per 100,000",3.61858,0.203440691
626,6,California,All opioids,2001,"Rate per 100,000",1.62557,0.135999118
627,6,California,All drugs,2002,"Rate per 100,000",8.67034,0.312210574
628,6,California,All opioids,2002,"Rate per 100,000",4.21703,0.217261827
629,6,California,All drugs,2003,"Rate per 100,000",8.92825,0.314582742
630,6,California,All opioids,2003,"Rate per 100,000",3.98987,0.209669767
631,6,California,All drugs,2004,"Rate per 100,000",8.81908,0.309876347
632,6,California,All opioids,2004,"Rate per 100,000",3.97865,0.207975085
633,6,California,All drugs,2005,"Rate per 100,000",8.97354,0.311056396
